,matchId,gameId,gameMode,gameVersion,championName,championId,teamPosition,win,allInPings,assistMePings,assists,baronKills,basicPings,champExperience,champLevel,championTransform,commandPings,consumablesPurchased,damageDealtToBuildings,damageDealtToObjectives,damageDealtToTurrets,damageSelfMitigated,dangerPings,deaths,detectorWardsPlaced,doubleKills,dragonKills,eligibleForProgression,enemyMissingPings,enemyVisionPings,firstBloodAssist,firstBloodKill,firstTowerAssist,firstTowerKill,gameEndedInEarlySurrender,gameEndedInSurrender,getBackPings,goldEarned,goldSpent,holdPings,individualPosition,inhibitorKills,inhibitorTakedowns,inhibitorsLost,item0,item1,item2,item3,item4,item5,item6,itemsPurchased,killingSprees,kills,lane,largestCriticalStrike,largestKillingSpree,largestMultiKill,longestTimeSpentLiving,magicDamageDealt,magicDamageDealtToChampions,magicDamageTaken,needVisionPings,neutralMinionsKilled,nexusKills,nexusLost,nexusTakedowns,objectivesStolen,objectivesStolenAssists,onMyWayPings,participantId,pentaKills,physicalDamageDealt,physicalDamageDealtToChampions,physicalDamageTaken,profileIcon,pushPings,quadraKills,role,sightWardsBoughtInGame,spell1Casts,spell2Casts,spell3Casts,spell4Casts,summoner1Casts,summoner1Id,summoner2Casts,summoner2Id,summonerLevel,teamEarlySurrendered,timeCCingOthers,timePlayed,totalDamageDealt,totalDamageDealtToChampions,totalDamageShieldedOnTeammates,totalDamageTaken,totalHeal,totalHealsOnTeammates,totalMinionsKilled,totalTimeCCDealt,totalTimeSpentDead,totalUnitsHealed,tripleKills,trueDamageDealt,trueDamageDealtToChampions,trueDamageTaken,turretKills,turretTakedowns,turretsLost,unrealKills,visionClearedPings,visionScore,visionWardsBoughtInGame,wardsKilled,wardsPlaced,takedowns,goldPerMinute,damagePerMinute,baronTakedowns,dragonTakedowns,turretTakedowns.1,gameLength,killParticipation,visionScorePerMinute,jungleCsBefore10Minutes,enemyJungleMonsterKills,controlWardsPlaced,wardTakedowns,kda,teamDamagePercentage,maxCsAdvantageOnLaneOpponent,maxLevelLeadLaneOpponent,primaryStyle,subStyle
210,KR_6909840456,6909840456,CLASSIC,14.1.553.2414,Pantheon,80,MIDDLE,False,0,3,2,0,0,12973,14,0,2,1,615,715,615,21984,0,7,0,0,0,True,12,1,False,False,False,False,False,False,0,9004,9080,0,MIDDLE,0,0,2,1036,6692,6610,3111,3067,2022,3340,20,1,2,MIDDLE,157,2,1,619,1014,0,15819,2,4,0,1,0,0,0,2,3,0,77668,12247,14479,6298,0,0,SOLO,0,78,21,21,2,4,14,4,4,54,False,21,2111,83510,13230,0,31310,4636,0,125,58,210,1,0,4827,983,1012,0,0,10,0,0,20,0,2,12,4.0,255.91657416652112,376.0053739457039,0.0,0.0,0.0,2111.2174881,0.1666666666666666,0.5837740501447908,0.0,0.0,0.0,2.0,0.5714285714285714,0.1720718361673945,2.0,1.0,"8010, 9111, 9105, 8014","8345, 8352"
211,KR_6997703430,6997703430,CLASSIC,14.6.569.5139,Thresh,412,UTILITY,False,0,0,19,0,0,10911,13,0,0,2,884,988,884,35123,0,10,0,0,0,True,2,0,False,False,False,True,False,False,5,10545,9705,0,UTILITY,0,0,2,3869,3190,3075,3047,3050,3082,3364,22,1,5,MIDDLE,43,4,1,528,23434,11087,17504,0,0,0,1,0,0,0,7,5,0,4891,1963,13894,5659,0,0,SUPPORT,0,63,10,32,10,5,14,7,4,111,False,52,2009,30452,13694,2128,35571,1750,666,36,212,328,4,0,2126,644,4172,1,1,10,0,0,48,0,6,16,24.0,314.8331920932987,408.8670163336368,0.0,0.0,1.0,2009.6564733,0.4528301886792453,1.440590835104074,0.0,0.0,0.0,8.0,2.4,0.0806961581990717,10.0,2.0,"8465, 8463, 8473, 8242","8345, 8347"
212,KR_6911746256,6911746256,CLASSIC,14.1.553.2414,Shen,98,TOP,False,0,5,11,0,0,22470,18,0,0,1,430,6565,430,113143,0,5,0,0,0,True,9,6,False,False,False,False,False,False,1,13791,13800,0,TOP,0,2,4,3075,3068,3047,3084,2502,3082,3340,28,1,5,TOP,45,4,1,1652,89796,12043,5845,0,0,0,1,0,0,0,3,6,0,54733,9376,35828,6473,2,0,SOLO,0,105,44,61,10,4,12,5,4,176,False,43,2974,149592,23350,5209,49188,5346,0,181,347,169,1,0,5062,1930,7514,1,1,11,0,0,21,0,2,11,16.0,278.1585366778059,470.93221540669583,0.0,1.0,1.0,2974.9932377,0.3404255319148936,0.4408263024738045,0.0,0.0,0.0,2.0,3.2,0.1330130779217544,4.0,1.0,"8437, 8401, 8444, 8453","8106, 8126"
213,KR_7053476568,7053476568,CLASSIC,14.9.580.2108,Yone,777,BOTTOM,False,0,0,12,0,0,18562,18,0,3,5,1132,3799,1132,31118,0,15,0,0,0,True,4,0,True,False,False,False,False,False,0,14632,13900,0,BOTTOM,1,1,1,6672,3153,3091,3156,1055,3006,3340,29,0,2,BOTTOM,481,0,1,255,30344,5432,13518,0,18,0,1,0,0,0,1,9,0,204499,15821,26901,3496,0,0,CARRY,0,316,41,53,10,6,14,5,4,106,False,20,2399,242492,24089,0,42774,10808,0,254,274,356,1,0,7648,2835,2353,1,1,8,0,0,16,0,8,7,14.0,365.89286928245,602.3695766267268,0.0,1.0,1.0,2399.4494537,0.2857142857142857,0.4163428745376817,0.0,1.0,0.0,8.0,0.9333333333333332,0.1365742921045708,37.599999994039536,1.0,"8008, 9111, 9104, 8299","8444, 8242"
214,KR_7001127246,7001127246,CLASSIC,14.6.569.5139,Yone,777,BOTTOM,True,1,2,2,0,0,4206,8,0,0,1,777,777,777,2890,0,1,0,1,0,True,3,2,False,True,False,False,False,True,0,5457,4300,0,BOTTOM,0,0,0,1054,3153,1042,1001,0,0,3340,10,1,4,NONE,0,4,2,521,5719,976,1389,0,0,0,0,0,0,0,4,4,0,33617,3139,2818,5922,0,0,DUO,0,108,33,15,2,2,4,1,3,200,False,5,673,42645,4327,0,4208,689,0,98,50,12,1,0,3308,210,0,0,0,0,0,0,6,0,1,3,6.0,483.8868498075281,383.6687181043488,0.0,0.0,0.0,676.747627,0.5,0.5724186530289682,0.0,0.0,0.0,1.0,6.0,0.1971854099936441,29.0,1.0,"8008, 9111, 9104, 8299","8444, 8453"
215,KR_6902278491,6902278491,CLASSIC,14.1.553.2414,Lux,99,UTILITY,False,0,0,5,0,0,13636,15,0,27,10,0,1135,0,6518,0,11,8,0,0,True,6,0,False,False,False,False,False,False,11,9516,8800,0,UTILITY,0,0,3,6655,3020,4645,3871,0,1052,3340,26,0,1,BOTTOM,0,0,1,302,51926,16040,5436,0,0,0,1,0,0,0,11,10,0,3256,485,14366,22,0,0,SUPPORT,0,35,28,154,11,2,14,5,4,82,False,33,2302,56099,16798,1862,20575,1237,0,57,157,242,1,0,917,272,772,0,0,9,0,0,85,8,7,54,6.0,247.94728984258109,437.645083956597,0.0,1.0,0.0,2302.966557,0.3157894736842105,2.234171995695149,0.0,0.0,8.0,7.0,0.5454545454545454,0.1905742386987158,22.400000005960464,1.0,"8229, 8226, 8210, 8237","8345, 8347"
216,KR_6997330655,6997330655,CLASSIC,14.6.569.5139,Caitlyn,51,BOTTOM,True,0,0,4,0,0,8422,11,0,4,2,4887,9773,4887,6242,0,5,1,0,0,True,0,0,False,False,False,False,False,False,0,8656,7550,0,BOTTOM,0,1,0,1038,1037,3095,3006,1018,1055,3363,13,1,5,BOTTOM,691,2,1,596,1950,619,3101,0,0,0,0,0,0,0,4,8,0,82187,14031,9742,4018,0,0,CARRY,0,39,27,11,5,2,7,2,4,139,False,24,1324,88612,15175,0,12843,3237,247,133,93,92,2,0,4474,524,0,2,4,1,0,0,14,1,0,8,9.0,392.0066764300217,687.230875985084,1.0,0.0,4.0,1324.9519236,0.4090909090909091,0.6414064475202639,0.0,0.0,1.0,0.0,1.8,0.2693577463628142,29.0,1.0,"8021, 8009, 9103, 8014","8233, 8236"
217,KR_6934220087,6934220087,CLASSIC,14.2.556.3141,Caitlyn,51,BOTTOM,True,0,1,3,0,0,4728,8,0,4,2,2101,2101,2101,1731,0,1,1,0,0,True,2,0,True,False,False,False,False,True,3,5504,3975,0,BOTTOM,0,0,0,1055,3095,2422,1042,0,0,3340,7,1,3,NONE,530,2,1,615,1285,366,423,0,0,0,0,0,0,0,9,4,0,43135,6485,3871,907,0,0,SUPPORT,0,28,19,5,1,2,7,2,4,25,False,12,774,44631,7062,0,4295,1117,286,99,27,16,2,0,210,210,0,0,0,0,0,0,10,1,0,4,6.0,426.45174161980367,547.1928182597106,0.0,0.0,0.0,774.4361124,0.3157894736842105,0.8207204939273207,0.0,0.0,1.0,0.0,6.0,0.2372770272730323,6.0,1.0,"8369, 8304, 8345, 8347","8233, 8236"
218,KR_6916766816,6916766816,CLASSIC,14.2.555.1545,Olaf,2,TOP,True,0,0,6,0,0,20630,18,0,1,2,6867,11448,6867,63813,0,8,0,3,0,True,1,2,False,True,False,False,False,False,0,17940,17400,0,TOP,1,1,0,6631,3074,6333,3156,3073,3111,3340,19,4,13,TOP,0,4,2,540,0,0,17829,0,16,0,0,0,0,0,0,6,0,240418,29388,27427,6473,0,0,SOLO,0,149,20,81,13,8,6,5,4,708,False,25,2186,266300,43683,0,50373,31528,0,260,428,298,1,0,25881,14294,5116,4,4,4,0,0,24,0,2,13,19.0,492.27803853240766,1198.654658275988,0.0,1.0,4.0,2186.632528,0.5277777777777778,0.6784723011155666,0.0,4.0,0.0,2.0,2.375,0.3309815568907787,58.00000002980232,1.0,"8010, 9111, 9104, 8299","8410, 8345"
219,KR_6921088359,6921088359,CLASSIC,14.2.556.3141,Ezreal,81,BOTTOM,True,0,1,7,0,0,16532,17,0,1,2,8712,29485,8712,11474,0,3,0,1,0,True,0,0,False,False,False,False,False,False,0,15246,14780,0,BOTTOM,1,1,1,3156,3508,3042,6675,3158,3133,3363,17,2,9,BOTTOM,849,5,2,1113,33469,8586,11631,0,8,1,0,1,0,0,3,9,0,201180,20496,8721,4659,0,0,CARRY,0,346,57,35,14,5,7,4,4,403,False,0,1924,237793,29460,0,20773,10222,504,256,12,121,3,0,3144,377,420,5,6,8,0,0,8,0,2,5,16.0,475.3311718846984,918.4614898027066,1.0,3.0,6.0,1924.5316464,0.3902439024390244,0.2622319522466328,0.0,0.0,0.0,2.0,5.333333333333333,0.2252648076854156,67.39999997615814,2.0,"8005, 8009, 9103, 8014","8304, 8345"
220,KR_6970528667,6970528667,CLASSIC,14.4.562.8237,Darius,122,MIDDLE,True,1,8,7,0,0,17273,17,0,14,2,9658,9658,9658,32798,0,6,1,1,0,True,9,0,False,False,False,False,False,False,2,16601,15308,0,MIDDLE,0,0,0,3211,3075,3078,3748,3742,3111,3363,27,2,13,MIDDLE,25,4,2,461,2972,568,19046,0,8,1,0,1,0,0,20,8,0,167647,23269,17265,6523,0,0,SOLO,0,72,132,28,7,7,6,5,4,338,False,31,1918,182679,28635,0,38127,6200,0,209,213,213,1,0,12059,4798,1815,2,5,6,0,0,29,1,3,12,20.0,519.2992648544863,895.7328900053858,0.0,0.0,5.0,1918.1456783,0.5,0.9127079182609352,0.0,1.0,1.0,3.0,3.333333333333333,0.2147606982335808,35.0,1.0,"8005, 9111, 9104, 8014","8139, 8138"
221,KR_6973346256,6973346256,CLASSIC,14.4.562.8237,Xerath,101,UTILITY,False,1,12,5,0,0,9668,12,0,10,11,0,216,0,5854,0,6,3,0,0,True,3,7,False,False,False,False,False,False,12,7779,6325,0,UTILITY,0,0,3,3871,2055,3145,3020,1082,4646,3364,27,0,1,BOTTOM,0,0,1,810,42367,16233,7932,0,0,0,1,0,0,0,15,5,0,3279,838,10654,744,1,0,SUPPORT,0,61,53,29,34,7,7,5,4,158,False,37,1842,46208,17071,0,18939,2651,725,26,157,173,4,0,560,0,352,0,0,11,0,0,55,5,6,25,6.0,253.31823842024184,555.9009659575329,0.0,0.0,0.0,1842.5960039,0.4285714285714285,1.8053829947846547,0.0,0.0,3.0,6.0,1.0,0.1792465101565457,0.0,1.0,"8229, 8226, 8210, 8237","8345, 8347"
222,KR_7045402974,7045402974,CLASSIC,14.8.578.3867,Singed,27,UTILITY,True,3,16,17,0,0,15858,16,0,32,6,574,5928,574,38746,0,8,3,0,0,True,0,0,True,False,False,False,False,True,0,11376,10175,0,UTILITY,0,0,0,3876,1031,2065,3116,3009,4401,3364,27,1,3,BOTTOM,0,2,1,419,78566,12304,23280,0,1,0,0,0,0,0,67,10,0,6761,1355,22375,5875,1,0,SUPPORT,0,139,24,30,10,7,14,5,4,141,False,46,2339,92022,15355,0,46916,8533,0,94,597,164,1,0,6694,1695,1260,0,0,6,0,0,74,3,4,29,20.0,291.73078653488955,393.7542087554992,1.0,2.0,0.0,2339.8918046,0.3571428571428571,1.9167353376290677,0.0,0.0,3.0,7.0,2.5,0.0943168248049783,28.5,1.0,"8351, 8306, 8321, 8410","8275, 8234"
223,KR_6939369394,6939369394,CLASSIC,14.3.558.8314,Belveth,200,JUNGLE,False,0,0,4,0,0,12536,14,0,3,4,0,4270,0,24055,0,12,3,0,0,True,1,2,False,False,False,False,False,False,1,8671,8575,0,JUNGLE,0,0,3,6672,6631,3047,1028,1036,0,3364,24,0,1,JUNGLE,461,0,1,300,2369,949,10454,0,108,0,1,0,0,0,0,2,0,105636,4640,28105,5736,0,0,NONE,0,214,19,6,3,6,11,3,4,545,False,12,2103,143275,6506,0,39044,9709,0,22,134,374,1,0,35270,916,484,0,0,10,0,0,26,3,5,5,5.0,247.371214974586,185.62024638047708,0.0,0.0,0.0,2103.2719808,0.1724137931034483,0.768894986832519,46.00000008940697,0.0,3.0,5.0,0.4166666666666667,0.0526621228934117,0.0,0.0,"8010, 9111, 9104, 8014","8304, 8347"
224,KR_6921120182,6921120182,CLASSIC,14.2.556.3141,Yone,777,TOP,True,0,2,1,0,0,16483,17,0,0,1,7071,21639,7071,22439,0,5,0,3,0,True,8,4,False,False,False,False,False,False,1,13986,14100,0,TOP,1,1,0,3031,3006,6672,6673,3153,0,3340,16,4,13,TOP,512,6,2,543,29143,5824,11507,0,4,0,0,0,0,0,2,6,0,166644,23769,12530,5414,0,0,SOLO,0,266,78,37,8,2,12,2,4,162,False,31,1541,199411,31951,0,26119,7107,0,210,168,107,1,0,3623,2356,2080,3,3,0,0,0,13,0,0,8,14.0,544.4828386752827,1243.8595709306385,1.0,0.0,3.0,1541.220881,0.4117647058823529,0.5076612243071607,0.0,0.0,0.0,0.0,2.8,0.3287014480686123,51.00000002980232,3.0,"8008, 9111, 9104, 8299","8242, 8444"
225,KR_6926728490,6926728490,CLASSIC,14.2.556.3141,Akali,84,MIDDLE,False,3,20,9,0,0,20337,18,0,20,5,4799,6164,4799,20722,0,7,3,1,0,True,21,0,True,False,False,False,False,False,14,15460,14225,0,MIDDLE,0,0,2,3152,4646,4645,3020,3135,3916,3364,28,4,12,MIDDLE,0,3,2,733,156910,48075,21734,1,0,0,1,0,0,0,34,8,0,15607,2342,17259,6298,0,0,SOLO,0,171,33,105,29,7,14,5,4,429,False,4,2323,176251,52173,0,39572,5414,0,193,106,329,1,0,3733,1756,578,1,2,10,0,0,29,3,3,7,21.0,399.3019570570947,1347.5398227417445,1.0,0.0,2.0,2323.0768701,0.4666666666666667,0.7526366563354832,0.0,0.0,3.0,3.0,3.0,0.2808780068209746,7.0,2.0,"8112, 8143, 8138, 8106","8444, 8451"
226,KR_6955654875,6955654875,CLASSIC,14.3.558.8314,Volibear,106,TOP,False,0,0,1,0,0,12069,14,0,0,2,0,0,0,28749,0,8,0,0,0,True,1,2,False,False,False,False,False,False,0,7700,7600,0,TOP,0,0,3,3047,1056,3115,3075,1029,0,3364,18,0,0,TOP,24,0,0,501,65365,5779,2261,0,0,0,1,0,0,0,0,6,0,33028,4005,20684,3478,0,0,DUO,0,24,28,25,4,1,12,4,6,361,False,18,1779,98444,9837,0,23489,502,0,152,106,210,1,0,52,52,543,0,0,9,0,0,12,0,1,7,1.0,259.66751920572153,331.7325020480127,0.0,0.0,0.0,1779.2779205,0.0555555555555555,0.431253950883032,0.0,0.0,0.0,29.0,0.125,0.1244551482854821,1.0,1.0,"8008, 9111, 9104, 8299","8446, 8453"
227,KR_6917203608,6917203608,CLASSIC,14.2.555.1545,Jax,24,TOP,False,0,0,8,0,0,17084,17,0,2,4,3223,4257,3223,35126,0,8,0,0,0,True,19,1,False,False,False,False,False,False,0,13492,12658,0,TOP,0,0,2,6665,1037,3078,6610,2022,3047,3340,28,2,7,TOP,202,3,1,772,34828,9296,19834,0,11,0,1,0,0,0,11,6,0,98302,13529,14983,5269,0,0,SOLO,0,60,91,60,11,5,12,6,4,308,False,27,2144,159351,23515,0,35860,5472,0,179,152,310,1,0,26220,690,1042,0,0,8,0,0,18,0,2,7,15.0,377.4131042154576,657.788517789709,0.0,0.0,0.0,2144.9989258,0.5357142857142857,0.5290740201805907,0.0,0.0,0.0,2.0,1.875,0.1951331248623125,0.0,1.0,"8008, 9111, 9104, 8299","8242, 8473"
228,KR_6918043440,6918043440,CLASSIC,14.2.555.1545,Ezreal,81,BOTTOM,False,0,0,14,0,0,12768,14,0,1,1,3326,7796,3326,5381,0,5,0,0,0,True,2,2,False,False,False,False,False,False,4,11454,10400,0,BOTTOM,0,0,2,3042,3508,3158,6694,0,0,3363,17,1,3,BOTTOM,503,2,1,800,22757,7137,7699,0,0,0,1,0,0,0,4,9,0,110494,10537,7222,4783,1,0,CARRY,0,218,25,27,13,3,4,4,7,288,False,0,1886,138782,17820,0,15824,3844,737,193,18,136,3,0,5529,145,901,1,1,10,0,0,14,0,2,7,17.0,364.3069081872702,566.7612141023836,0.0,0.0,1.0,1886.5457797,0.7391304347826086,0.4504362569311647,0.0,0.0,0.0,2.0,3.4,0.1813639272412136,6.0,1.0,"8005, 8009, 9103, 8014","8345, 8313"
229,KR_6894727656,6894727656,CLASSIC,14.1.552.7117,MasterYi,11,JUNGLE,False,1,11,6,0,0,16332,16,0,45,1,3563,41277,3563,43016,0,6,0,2,1,True,3,2,False,True,False,False,False,False,0,17966,17550,0,JUNGLE,0,0,1,6699,3153,3006,3073,6333,3026,3364,21,3,19,JUNGLE,0,9,2,913,6287,1550,7374,0,128,0,1,0,0,0,39,2,0,140063,25313,20114,550,1,0,NONE,0,71,36,75,16,5,4,22,11,212,False,18,2291,232144,43287,0,34270,14401,0,39,365,204,1,0,85793,16423,6782,2,2,8,0,0,27,0,7,0,25.0,470.3641680834183,1133.2457131384908,0.0,1.0,2.0,2291.8807743,0.78125,0.731713524988875,48.0,4.0,0.0,11.0,4.166666666666667,0.3436901973560087,3.9999999701976776,1.0,"8008, 9111, 9104, 8014","8138, 8135"
230,KR_6917393473,6917393473,CLASSIC,14.2.555.1545,Lillia,876,JUNGLE,False,0,7,8,0,0,16084,16,0,0,4,120,19799,120,23001,0,6,3,1,0,True,2,0,False,False,False,False,False,False,1,14431,13775,0,JUNGLE,0,0,3,3157,6653,3102,0,3116,3020,3364,21,2,8,JUNGLE,0,3,3,714,160532,17612,18992,0,172,0,1,0,0,0,24,7,0,27167,1727,29460,6473,0,0,NONE,0,179,72,73,5,20,11,5,4,154,False,29,2091,299271,24262,0,49827,27715,0,37,746,227,1,1,111572,4922,1374,0,1,11,0,0,31,3,2,7,16.0,413.8923986409564,695.8763346670429,0.0,1.0,1.0,2092.0055978,0.5333333333333333,0.8939177734464804,49.250000059604645,12.0,3.0,2.0,2.6666666666666665,0.1881773968741828,8.0,1.0,"8010, 9111, 9105, 8014","8232, 8234"
231,KR_7045553414,7045553414,CLASSIC,14.8.578.3867,XinZhao,5,JUNGLE,True,0,0,2,1,0,11891,14,0,0,3,872,12012,872,18737,0,0,2,0,0,True,8,0,False,True,False,False,False,True,2,11706,10800,0,JUNGLE,0,0,0,3161,6692,6610,1036,3047,0,3364,22,1,11,JUNGLE,493,11,1,0,7239,1348,3344,0,120,0,0,0,0,0,19,2,0,114167,16148,15341,5028,0,0,NONE,0,71,96,0,8,18,11,4,4,511,False,19,1504,164830,18107,0,18876,12804,0,32,475,0,1,0,43422,610,190,0,1,3,0,0,29,2,5,5,13.0,466.9179691389296,722.2346547554401,1.0,0.0,1.0,1504.2619057,0.52,1.1690198071407725,52.750000059604645,5.0,2.0,5.0,13.0,0.2821974243241579,16.399999976158142,3.0,"8010, 9111, 9104, 8299","8304, 8347"
232,KR_6977231168,6977231168,CLASSIC,14.4.562.8237,Leblanc,7,MIDDLE,True,0,1,3,0,0,14208,15,0,4,4,1084,1386,1084,8689,0,3,1,0,1,True,0,0,False,False,False,False,False,True,0,10281,10575,0,MIDDLE,0,0,0,1056,4645,6655,3145,3113,3020,3340,22,1,2,MIDDLE,0,2,1,996,75879,13375,8529,0,4,0,0,0,0,0,5,3,0,16425,529,9771,5435,0,0,SOLO,0,64,92,39,15,3,12,4,4,74,False,18,1789,96428,14082,0,19899,3455,0,189,59,124,1,0,4123,177,1598,0,0,3,0,0,27,1,7,10,5.0,344.79939995082475,472.2711265585651,0.0,1.0,0.0,1789.1214656999998,0.1388888888888889,0.925518417787358,0.0,0.0,1.0,7.0,1.6666666666666667,0.1262544310076784,28.0,1.0,"8112, 8139, 8138, 8135","8226, 8237"
233,KR_6977231168,6977231168,CLASSIC,14.4.562.8237,Vayne,67,TOP,False,0,1,2,0,0,18336,17,0,14,4,4476,8908,4476,26711,0,11,0,2,0,True,0,0,False,False,False,False,False,True,4,15423,14533,0,TOP,0,0,3,1055,3153,3006,3302,3091,3078,3364,24,3,13,TOP,0,4,2,292,30584,3576,27081,0,0,0,1,0,0,0,2,6,0,145913,24008,14002,3795,0,0,SOLO,0,125,0,14,9,5,6,3,4,62,False,16,1789,203312,34243,0,42054,14171,0,209,260,307,1,0,26814,6657,970,2,2,11,0,0,16,0,1,8,15.0,517.2566089478282,1148.3892681490622,0.0,0.0,2.0,1789.1214656999998,0.5555555555555556,0.5630766542715118,0.0,0.0,0.0,1.0,1.3636363636363635,0.367774474974428,10.0,1.0,"8008, 9111, 9104, 8014","8139, 8135"
234,KR_6996298582,6996298582,CLASSIC,14.6.568.8373,Irelia,39,TOP,True,0,0,10,0,0,22111,18,0,17,3,5977,10741,5977,46214,0,4,2,1,0,True,0,1,False,False,False,False,False,False,0,17118,14850,0,TOP,0,1,0,6673,3153,6610,3111,3091,1043,3363,25,2,8,TOP,597,5,3,1036,44774,8203,15132,0,22,0,0,0,0,0,12,7,0,225646,22476,23513,1211,0,0,SOLO,0,325,18,75,9,3,12,5,4,298,False,20,2172,285828,31508,0,39884,21519,0,303,139,209,1,1,15407,828,1238,2,3,1,0,0,24,2,4,11,18.0,472.8339254476128,870.3106310241171,1.0,0.0,3.0,2172.2210472,0.5625,0.6692175775360835,0.0,12.0,2.0,4.0,4.5,0.2508274089282672,72.00000002980232,2.0,"8010, 9111, 9104, 8299","8473, 8242"
235,KR_6949762564,6949762564,CLASSIC,14.3.558.8314,MissFortune,21,BOTTOM,True,0,1,5,0,0,18966,18,0,35,2,7156,28315,7156,11801,0,4,0,4,0,True,18,0,False,False,False,False,False,False,7,18696,16600,0,BOTTOM,1,2,0,3142,3026,6676,3009,6694,3814,3363,27,5,16,BOTTOM,1048,6,3,601,2963,1067,2106,0,4,0,0,1,0,0,8,9,0,181930,33803,17410,4761,0,0,CARRY,0,123,52,29,7,8,7,5,4,282,False,8,2168,194156,36402,0,20455,8528,1417,252,137,129,4,1,9262,1531,939,4,4,4,0,0,32,0,3,15,21.0,517.389832799603,1007.364786646617,1.0,3.0,4.0,2168.1685419,0.4883720930232558,0.9000290710416242,0.0,0.0,0.0,3.0,5.25,0.2731520969723076,7.0,2.0,"8369, 8304, 8345, 8347","8226, 8236"
236,KR_6904782278,6904782278,CLASSIC,14.1.553.2414,Caitlyn,51,BOTTOM,False,1,0,3,0,0,9329,12,0,0,3,0,0,0,9363,0,10,1,0,0,True,0,0,False,False,False,False,False,False,0,7502,7535,0,BOTTOM,0,0,2,3095,1038,3006,1037,0,0,3340,21,0,3,BOTTOM,531,0,1,301,3094,730,14261,0,0,0,1,0,0,0,1,4,0,61255,9561,10110,5067,0,0,CARRY,0,36,35,26,7,2,1,2,4,239,False,17,1473,64350,10291,0,24793,2701,0,122,43,163,1,0,0,0,422,0,0,10,0,0,16,2,2,6,6.0,305.4318399915663,419.01503157927857,0.0,0.0,0.0,1473.7389425,0.4,0.6541475644477408,0.0,0.0,1.0,2.0,0.6,0.1903079107786152,2.0,1.0,"8021, 8009, 9103, 8014","8233, 8236"
237,KR_6939222609,6939222609,CLASSIC,14.3.558.8314,Twitch,29,BOTTOM,False,0,0,11,0,0,18056,17,0,0,3,3571,6252,3571,19002,0,10,0,1,0,True,0,0,False,False,False,False,False,False,2,15625,14700,0,BOTTOM,0,0,6,1055,3031,3153,3085,3047,6676,3340,22,1,6,BOTTOM,673,3,2,641,17127,1477,8703,0,16,0,1,0,0,0,0,4,0,176660,22065,22323,4086,0,0,CARRY,0,51,35,33,12,5,4,7,6,243,False,9,2417,214286,26271,0,33081,10331,0,194,295,245,1,0,20499,2728,2054,2,2,11,0,0,12,0,0,6,17.0,387.8270208393637,652.063458029622,0.0,1.0,2.0,2417.4048519,0.4594594594594595,0.3124189840537473,0.0,0.0,0.0,0.0,1.7,0.1834894104273854,0.0,1.0,"8008, 8009, 9104, 8014","8139, 8135"
238,KR_6909554218,6909554218,CLASSIC,14.1.553.2414,XinZhao,5,JUNGLE,False,0,0,0,0,0,734,3,0,1,1,0,0,0,915,0,0,0,0,0,False,1,0,False,True,False,False,True,False,1,1410,500,0,JUNGLE,0,0,0,1102,0,0,0,0,0,3340,2,0,1,NONE,0,0,1,0,445,76,60,0,12,0,0,0,0,0,3,2,0,5010,670,2096,4661,0,0,SUPPORT,0,2,6,0,0,1,11,1,4,510,True,2,205,8339,795,0,2195,1489,0,1,28,0,1,0,2884,48,39,0,0,0,0,0,1,0,1,0,1.0,410.86604519267047,231.6582947393928,0.0,0.0,0.0,206.0297413,1.0,0.4222691457654272,12.0,0.0,0.0,1.0,1.0,0.266219558291705,,,"8008, 9111, 9104, 8014","8143, 8105"
239,KR_6928251110,6928251110,CLASSIC,14.2.556.3141,Vex,711,MIDDLE,False,0,15,6,0,0,18836,18,0,23,3,4228,4297,4228,14699,0,5,0,1,0,True,19,0,False,False,False,False,False,True,0,11928,12025,0,MIDDLE,0,0,3,4646,3020,4645,3135,1058,0,3340,19,2,10,MIDDLE,0,5,2,1108,108949,30926,11793,0,0,0,0,0,0,0,10,3,0,17505,1076,7871,23,0,0,SOLO,0,85,36,54,35,6,14,5,4,42,False,46,2070,131879,33016,0,20963,2961,0,130,494,193,1,0,5424,1014,1298,1,1,9,0,0,14,1,0,8,16.0,345.6316201423405,956.6544768926834,0.0,1.0,1.0,2070.7723841,0.5,0.407247897406598,0.0,0.0,0.0,0.0,3.2,0.3072504417486767,5.0,2.0,"8112, 8139, 8138, 8106","8345, 8352"
240,KR_7037031244,7037031244,CLASSIC,14.8.576.8838,Diana,131,MIDDLE,False,0,0,17,0,0,20457,18,0,1,8,7974,20426,7974,40909,0,6,3,1,1,True,0,2,True,False,False,True,False,False,0,18043,18125,0,MIDDLE,1,2,2,3089,3100,3157,3020,3102,3165,3340,30,1,10,MIDDLE,0,8,2,1555,231762,31632,2140,0,24,0,1,0,0,0,0,8,0,24339,2092,19742,673,0,0,DUO,0,134,61,67,11,4,4,5,12,106,False,21,2405,282670,36871,0,23062,616,0,241,299,280,1,0,26568,3146,1179,4,4,8,0,0,37,3,10,14,27.0,450.01298631583614,919.5870952504756,0.0,2.0,4.0,2405.728491,0.627906976744186,0.9286115229683984,0.0,5.0,3.0,10.0,4.5,0.2221243466548491,115.45000004768372,4.0,"8230, 8226, 8210, 8237","8473, 8401"
